,ID,Date,Category,Amount,Payment Method,Location
450,451,2024-01-19,Utilities,127.2,Debit Card,Los Angeles
451,452,2023-11-26,Clothing,409.07,Mobile Payment,Houston
452,453,2023-10-19,Transportation,49.2,Mobile Payment,Houston
453,454,2024-08-12,Clothing,51.77,Credit Card,New York
454,455,2023-10-25,Utilities,320.37,Cash,Chicago
455,456,2023-12-08,Entertainment,245.65,Debit Card,Los Angeles
456,457,2024-04-15,Health,293.3,Credit Card,New York
457,458,2024-06-23,Transportation,245.47,Credit Card,Phoenix
458,459,2023-10-01,Transportation,327.12,Credit Card,Phoenix
459,460,2023-10-27,Food,182.93,Credit Card,Chicago
460,461,2023-11-04,Food,345.64,Cash,Phoenix
461,462,2024-07-28,Food,124.25,Mobile Payment,Phoenix
462,463,2024-02-15,Utilities,26.36,Mobile Payment,Phoenix
463,464,2023-10-11,Miscellaneous,30.26,Mobile Payment,Los Angeles
464,465,2024-08-29,Clothing,477.84,Mobile Payment,Phoenix
465,466,2023-11-25,Health,12.54,Mobile Payment,Houston
466,467,2024-06-23,Transportation,463.99,Cash,Houston
467,468,2024-09-14,Health,169.31,Debit Card,New York
468,469,2024-08-17,Clothing,32.02,Cash,Los Angeles
469,470,2024-04-28,Health,197.46,Credit Card,New York
470,471,2024-07-16,Food,250.26,Debit Card,Phoenix
471,472,2023-12-10,Health,472.88,Mobile Payment,Chicago
472,473,2024-08-27,Clothing,355.62,Mobile Payment,New York
473,474,2023-11-10,Transportation,332.37,Credit Card,New York
474,475,2024-07-21,Utilities,369.01,Credit Card,Phoenix
475,476,2024-02-07,Transportation,177.69,Credit Card,Chicago
476,477,2024-03-08,Utilities,434.26,Debit Card,New York
477,478,2023-10-19,Entertainment,20.35,Mobile Payment,Los Angeles
478,479,2024-02-14,Health,496.7,Credit Card,Los Angeles
479,480,2024-08-11,Health,425.87,Debit Card,Phoenix
480,481,2024-09-12,Entertainment,258.32,Cash,Phoenix
481,482,2024-03-17,Utilities,456.68,Mobile Payment,Phoenix
482,483,2024-01-13,Transportation,364.87,Mobile Payment,Houston
483,484,2024-04-06,Transportation,419.87,Debit Card,Houston
484,485,2023-10-04,Miscellaneous,159.07,Debit Card,Chicago
485,486,2024-06-19,Miscellaneous,125.19,Mobile Payment,Chicago
486,487,2024-07-06,Health,394.98,Credit Card,Houston
487,488,2024-04-24,Transportation,321.8,Debit Card,Phoenix
488,489,2024-01-11,Transportation,9.34,Mobile Payment,Los Angeles
489,490,2024-07-11,Miscellaneous,360.5,Cash,Los Angeles
490,491,2024-04-11,Health,468.26,Mobile Payment,New York
491,492,2023-10-28,Miscellaneous,389.5,Mobile Payment,Phoenix
492,493,2023-12-03,Transportation,99.22,Credit Card,Los Angeles
493,494,2024-05-26,Entertainment,499.96,Mobile Payment,Phoenix
494,495,2024-02-15,Health,174.24,Cash,Phoenix
495,496,2024-03-06,Food,107.19,Cash,Chicago
496,497,2024-07-05,Clothing,49.68,Cash,New York
497,498,2023-12-20,Entertainment,185.33,Cash,New York
498,499,2023-12-03,Entertainment,375.09,Cash,Phoenix
499,500,2023-11-30,Entertainment,402.15,Mobile Payment,Los Angeles
500,501,2024-03-27,Utilities,159.62,Cash,Chicago
501,502,2024-09-21,Miscellaneous,436.87,Debit Card,New York
502,503,2024-03-09,Food,219.59,Mobile Payment,New York
503,504,2024-08-15,Food,190.45,Mobile Payment,New York
504,505,2024-08-16,Food,419.53,Debit Card,Los Angeles
505,506,2024-05-26,Utilities,100.28,Cash,Chicago
506,507,2024-07-21,Food,224.76,Cash,New York
507,508,2024-01-01,Miscellaneous,210.28,Debit Card,Phoenix
508,509,2024-04-12,Miscellaneous,410.92,Debit Card,Houston
509,510,2023-10-17,Transportation,357.71,Mobile Payment,Houston
510,511,2024-06-12,Clothing,203.83,Debit Card,Houston
511,512,2024-01-22,Miscellaneous,148.6,Mobile Payment,Houston
512,513,2024-05-20,Utilities,280.83,Credit Card,Houston
513,514,2024-08-31,Health,497.59,Mobile Payment,Los Angeles
514,515,2023-10-19,Health,425.87,Debit Card,Chicago
515,516,2023-11-24,Food,223.69,Debit Card,Los Angeles
516,517,2024-09-07,Health,393.3,Credit Card,New York
517,518,2024-03-28,Miscellaneous,19.7,Mobile Payment,Chicago
518,519,2024-04-03,Entertainment,357.92,Cash,New York
519,520,2024-01-09,Transportation,373.83,Credit Card,New York
520,521,2024-01-06,Miscellaneous,112.16,Debit Card,Phoenix
521,522,2023-12-16,Health,224.54,Credit Card,Phoenix
522,523,2024-06-22,Health,281.03,Mobile Payment,New York
523,524,2024-06-21,Food,174.55,Debit Card,Houston
524,525,2024-09-07,Food,471.4,Cash,Los Angeles
525,526,2024-05-10,Entertainment,456.03,Debit Card,Phoenix
526,527,2024-06-10,Clothing,260.42,Mobile Payment,New York
527,528,2024-07-28,Miscellaneous,151.18,Mobile Payment,New York
528,529,2024-04-18,Clothing,241.45,Debit Card,New York
529,530,2023-11-11,Utilities,342.61,Cash,Chicago
530,531,2024-05-27,Entertainment,324.86,Credit Card,New York
531,532,2024-09-16,Food,410.27,Debit Card,Los Angeles
532,533,2024-01-22,Transportation,274.45,Debit Card,New York
533,534,2024-02-14,Entertainment,306.41,Debit Card,Phoenix
534,535,2024-02-09,Health,385.71,Cash,Houston
535,536,2024-03-26,Health,188.58,Debit Card,Phoenix
536,537,2024-04-07,Health,181.92,Cash,Houston
537,538,2023-12-17,Entertainment,327.86,Mobile Payment,Los Angeles
538,539,2024-03-17,Food,472.43,Cash,Los Angeles
539,540,2024-06-18,Health,248.24,Cash,New York
540,541,2024-04-01,Entertainment,459.13,Debit Card,Chicago
541,542,2024-09-16,Utilities,168.41,Debit Card,New York
542,543,2024-02-01,Entertainment,364.35,Credit Card,Houston
543,544,2024-01-28,Clothing,172.39,Cash,Los Angeles
544,545,2024-04-28,Clothing,449.64,Mobile Payment,Chicago
545,546,2024-08-17,Utilities,104.1,Credit Card,Houston
546,547,2024-02-28,Food,216.29,Cash,Chicago
547,548,2024-04-11,Clothing,109.24,Mobile Payment,Chicago
548,549,2024-04-03,Food,39.68,Mobile Payment,Chicago
549,550,2024-06-03,Utilities,455.23,Cash,Phoenix
550,551,2024-04-17,Clothing,147.19,Cash,New York
551,552,2024-05-22,Entertainment,496.52,Credit Card,Chicago
552,553,2024-08-21,Clothing,208.09,Cash,Phoenix
553,554,2023-12-08,Food,483.84,Credit Card,Houston
554,555,2024-03-14,Transportation,265.01,Debit Card,Los Angeles
555,556,2024-03-26,Transportation,315.4,Debit Card,Chicago
556,557,2023-12-27,Entertainment,249.38,Debit Card,Los Angeles
557,558,2024-05-07,Miscellaneous,419.32,Credit Card,Phoenix
558,559,2023-10-07,Miscellaneous,11.1,Debit Card,Chicago
559,560,2023-10-30,Transportation,490.09,Debit Card,New York
560,561,2024-06-09,Transportation,151.03,Mobile Payment,Chicago
561,562,2024-07-17,Entertainment,414.05,Debit Card,Phoenix
562,563,2024-02-09,Health,329.9,Debit Card,Chicago
563,564,2024-04-18,Transportation,330.16,Debit Card,Phoenix
564,565,2024-08-20,Clothing,337.57,Mobile Payment,Phoenix
565,566,2024-03-28,Entertainment,132.42,Credit Card,New York
566,567,2024-03-23,Food,13.66,Mobile Payment,Phoenix
567,568,2023-10-09,Food,25.39,Debit Card,Chicago
568,569,2024-06-01,Utilities,92.56,Cash,New York
569,570,2024-06-06,Transportation,348.76,Cash,Phoenix
570,571,2023-12-26,Miscellaneous,368.83,Credit Card,Houston
571,572,2023-11-25,Miscellaneous,219.57,Credit Card,Chicago
572,573,2024-07-07,Miscellaneous,339.92,Credit Card,Houston
573,574,2024-04-03,Entertainment,239.58,Mobile Payment,Chicago
574,575,2024-08-27,Transportation,263.16,Mobile Payment,New York
575,576,2023-11-07,Clothing,337.84,Mobile Payment,Chicago
576,577,2024-01-20,Clothing,430.89,Cash,Los Angeles
577,578,2024-05-28,Entertainment,297.45,Mobile Payment,Los Angeles
578,579,2024-02-28,Clothing,165.61,Mobile Payment,Los Angeles
579,580,2023-11-29,Entertainment,381.57,Cash,Los Angeles
580,581,2024-02-18,Food,156.28,Mobile Payment,Chicago
581,582,2024-09-10,Clothing,267.22,Debit Card,Los Angeles
582,583,2024-04-02,Entertainment,133.5,Mobile Payment,New York
583,584,2024-02-28,Utilities,438.91,Debit Card,Houston
584,585,2024-08-30,Entertainment,439.16,Debit Card,Chicago
585,586,2024-06-15,Transportation,289.5,Mobile Payment,Phoenix
586,587,2023-12-02,Transportation,162.83,Mobile Payment,Phoenix
587,588,2024-03-08,Miscellaneous,50.78,Cash,New York
588,589,2023-12-19,Miscellaneous,317.65,Credit Card,Chicago
589,590,2023-09-29,Utilities,456.31,Debit Card,Phoenix
590,591,2024-09-08,Health,20.21,Credit Card,Chicago
591,592,2024-07-09,Entertainment,326.99,Mobile Payment,New York
592,593,2024-02-24,Entertainment,469.42,Mobile Payment,Phoenix
593,594,2024-07-31,Entertainment,240.7,Credit Card,Phoenix
594,595,2024-08-22,Utilities,386.72,Cash,New York
595,596,2023-11-17,Transportation,347.86,Cash,Chicago
596,597,2024-07-18,Entertainment,101.73,Debit Card,Los Angeles
597,598,2024-08-27,Health,85.28,Credit Card,Houston
598,599,2024-06-23,Entertainment,397.04,Debit Card,Chicago
599,600,2024-01-13,Utilities,407.75,Credit Card,Houston
600,601,2024-09-04,Utilities,309.84,Debit Card,Houston
601,602,2024-05-06,Miscellaneous,130.57,Debit Card,New York
602,603,2023-11-11,Food,316.82,Mobile Payment,Houston
603,604,2023-12-24,Utilities,466.54,Cash,Houston
604,605,2024-05-19,Clothing,47.78,Credit Card,Los Angeles
605,606,2024-05-30,Health,299.3,Mobile Payment,Los Angeles
606,607,2024-02-05,Transportation,118.36,Mobile Payment,New York
607,608,2024-08-29,Transportation,204.71,Cash,Chicago
608,609,2024-03-26,Food,263.67,Cash,New York
609,610,2024-09-23,Miscellaneous,99.57,Cash,Phoenix
610,611,2024-09-25,Health,484.22,Cash,Phoenix
611,612,2024-05-19,Food,395.19,Debit Card,Los Angeles
612,613,2024-07-21,Miscellaneous,65.8,Credit Card,Phoenix
613,614,2024-02-24,Miscellaneous,429.31,Cash,Chicago
614,615,2024-04-21,Health,246.51,Credit Card,Phoenix
615,616,2024-07-13,Clothing,250.39,Cash,Los Angeles
616,617,2024-01-06,Clothing,481.98,Credit Card,New York
617,618,2023-11-02,Transportation,444.44,Debit Card,Phoenix
618,619,2024-09-11,Utilities,340.35,Cash,New York
619,620,2024-05-24,Clothing,290.55,Mobile Payment,Chicago
620,621,2024-05-17,Miscellaneous,483.21,Credit Card,Chicago
621,622,2024-01-22,Food,408.4,Credit Card,Los Angeles
622,623,2024-05-07,Food,397.28,Cash,Chicago
623,624,2024-09-12,Transportation,155.96,Mobile Payment,Phoenix
624,625,2024-08-02,Food,210.96,Mobile Payment,New York
625,626,2024-04-13,Food,404.31,Mobile Payment,Houston
626,627,2024-02-29,Transportation,404.32,Cash,Phoenix
627,628,2023-12-29,Utilities,189.96,Cash,New York
628,629,2023-10-29,Miscellaneous,362.9,Debit Card,Chicago
629,630,2023-10-30,Transportation,412.74,Mobile Payment,Los Angeles
630,631,2024-06-28,Clothing,161.32,Cash,Houston
631,632,2024-03-03,Transportation,400.56,Debit Card,Los Angeles
632,633,2023-10-13,Entertainment,287.25,Debit Card,Houston
633,634,2024-09-12,Utilities,219.32,Mobile Payment,New York
634,635,2024-08-08,Entertainment,51.29,Cash,New York
635,636,2024-08-29,Health,44.66,Credit Card,Houston
636,637,2023-11-07,Food,359.17,Credit Card,New York
637,638,2024-02-21,Food,215.64,Credit Card,Houston
638,639,2023-11-28,Transportation,183.89,Mobile Payment,Phoenix
639,640,2024-06-10,Health,322.26,Debit Card,Houston
640,641,2024-04-09,Transportation,157.09,Debit Card,Chicago
641,642,2023-12-23,Clothing,263.84,Mobile Payment,Houston
642,643,2024-03-02,Food,95.09,Cash,Houston
643,644,2024-03-24,Food,303.28,Mobile Payment,Houston
644,645,2024-04-26,Food,326.21,Debit Card,Los Angeles
645,646,2024-06-07,Transportation,348.84,Credit Card,Los Angeles
646,647,2024-04-05,Utilities,393.25,Cash,Chicago
647,648,2024-01-16,Food,261.6,Cash,New York
648,649,2023-11-24,Entertainment,211.67,Mobile Payment,Los Angeles
649,650,2024-03-09,Transportation,24.47,Credit Card,Phoenix
650,651,2024-09-26,Entertainment,262.17,Debit Card,Houston
651,652,2024-09-27,Transportation,334.69,Mobile Payment,Houston
652,653,2023-10-23,Entertainment,440.31,Mobile Payment,Los Angeles
653,654,2024-03-19,Health,360.55,Credit Card,New York
654,655,2024-06-23,Transportation,222.88,Credit Card,Los Angeles
655,656,2024-08-18,Food,159.37,Mobile Payment,Chicago
656,657,2024-06-17,Clothing,264.52,Credit Card,New York
657,658,2023-12-23,Clothing,352.71,Cash,Phoenix
658,659,2024-02-23,Miscellaneous,210.2,Cash,Houston
659,660,2024-07-10,Entertainment,376.57,Debit Card,Phoenix
660,661,2024-01-10,Utilities,301.91,Credit Card,Chicago
661,662,2024-05-12,Health,41.37,Debit Card,New York
662,663,2024-03-05,Clothing,110.23,Debit Card,Chicago
663,664,2024-09-28,Miscellaneous,10.36,Debit Card,Chicago
664,665,2023-11-14,Miscellaneous,193.52,Cash,New York
665,666,2024-03-20,Miscellaneous,280.61,Credit Card,Houston
666,667,2024-04-18,Entertainment,171.8,Cash,Los Angeles
667,668,2024-06-14,Miscellaneous,121.87,Cash,Los Angeles
668,669,2024-04-17,Transportation,8.82,Cash,Phoenix
669,670,2023-12-18,Clothing,194.21,Mobile Payment,Phoenix
670,671,2024-07-17,Utilities,115.71,Cash,Chicago
671,672,2024-09-25,Entertainment,228.43,Credit Card,Los Angeles
672,673,2024-06-24,Miscellaneous,337.82,Credit Card,Houston
673,674,2023-10-16,Entertainment,491.2,Credit Card,New York
674,675,2024-04-02,Entertainment,372.18,Credit Card,New York
675,676,2023-12-20,Miscellaneous,26.33,Credit Card,Los Angeles
676,677,2024-02-01,Clothing,434.04,Credit Card,Houston
677,678,2024-07-01,Food,117.59,Cash,Chicago
678,679,2023-12-02,Miscellaneous,40.02,Cash,Houston
679,680,2024-03-10,Clothing,389.03,Mobile Payment,New York
680,681,2024-02-26,Miscellaneous,479.39,Credit Card,New York
681,682,2024-05-10,Miscellaneous,227.11,Debit Card,Los Angeles
682,683,2024-05-08,Utilities,372.87,Mobile Payment,New York
683,684,2024-09-21,Clothing,354.68,Cash,Chicago
684,685,2023-11-19,Food,451.88,Mobile Payment,Los Angeles
685,686,2024-04-23,Miscellaneous,492.52,Debit Card,Phoenix
686,687,2024-07-01,Utilities,53.91,Cash,Chicago
687,688,2023-10-31,Health,340.06,Debit Card,Phoenix
688,689,2023-10-28,Food,384.36,Mobile Payment,Chicago
689,690,2024-05-05,Transportation,266.4,Mobile Payment,New York
690,691,2023-10-10,Miscellaneous,305.3,Debit Card,Los Angeles
691,692,2024-04-03,Clothing,252.09,Debit Card,New York
692,693,2023-11-24,Clothing,11.76,Mobile Payment,Chicago
693,694,2024-07-23,Entertainment,195.15,Credit Card,Houston
694,695,2023-10-13,Entertainment,20.22,Mobile Payment,Los Angeles
695,696,2024-05-10,Transportation,329.12,Debit Card,Los Angeles
696,697,2023-12-13,Food,205.72,Cash,Houston
697,698,2024-05-06,Entertainment,419.37,Debit Card,Phoenix
698,699,2023-10-02,Utilities,431.14,Mobile Payment,Los Angeles
699,700,2023-11-06,Clothing,80.58,Mobile Payment,Los Angeles
700,701,2023-12-24,Entertainment,10.6,Cash,Los Angeles
701,702,2024-01-03,Food,386.75,Cash,New York
702,703,2024-04-17,Food,444.96,Mobile Payment,Chicago
703,704,2024-01-01,Entertainment,360.63,Credit Card,New York
704,705,2023-10-09,Utilities,373.04,Debit Card,Houston
705,706,2024-03-01,Entertainment,257.3,Mobile Payment,New York
706,707,2023-11-02,Utilities,397.94,Credit Card,Chicago
707,708,2024-02-01,Entertainment,428.86,Credit Card,New York
708,709,2024-07-03,Miscellaneous,491.11,Mobile Payment,Chicago
709,710,2024-09-02,Health,58.11,Cash,Chicago
710,711,2024-01-24,Utilities,410.52,Mobile Payment,Houston
711,712,2024-01-21,Entertainment,223.25,Credit Card,New York
712,713,2024-06-02,Entertainment,141.73,Debit Card,New York
713,714,2024-01-05,Utilities,243.12,Cash,Los Angeles
714,715,2024-06-24,Miscellaneous,137.49,Cash,Los Angeles
715,716,2024-08-19,Miscellaneous,458.33,Debit Card,Phoenix
716,717,2024-08-27,Health,434.33,Mobile Payment,Chicago
717,718,2024-08-23,Utilities,144.16,Credit Card,Houston
718,719,2024-03-14,Entertainment,259.05,Mobile Payment,Chicago
719,720,2024-05-01,Clothing,410.68,Mobile Payment,Chicago
720,721,2024-07-01,Transportation,341.95,Credit Card,Houston
721,722,2023-10-27,Health,173.81,Credit Card,Houston
722,723,2024-04-13,Miscellaneous,75.19,Debit Card,New York
723,724,2024-01-22,Miscellaneous,344.82,Cash,Phoenix
724,725,2024-09-17,Transportation,219.9,Credit Card,Los Angeles
725,726,2024-09-20,Clothing,32.5,Mobile Payment,New York
726,727,2024-08-17,Utilities,267.62,Debit Card,Houston
727,728,2024-08-06,Food,246.59,Credit Card,Chicago
728,729,2024-03-01,Utilities,362.9,Credit Card,Houston
729,730,2024-04-10,Utilities,287.79,Cash,Los Angeles
730,731,2023-11-20,Miscellaneous,78.25,Cash,New York
731,732,2024-03-26,Transportation,121.83,Debit Card,Houston
732,733,2024-09-07,Transportation,400.15,Mobile Payment,Houston
733,734,2024-08-15,Entertainment,222.88,Cash,New York
734,735,2024-08-21,Clothing,475.33,Debit Card,Houston
735,736,2024-05-13,Entertainment,456.82,Credit Card,Los Angeles
736,737,2024-05-02,Utilities,364.25,Credit Card,Phoenix
737,738,2024-05-02,Transportation,488.92,Mobile Payment,Phoenix
738,739,2023-11-04,Transportation,57.35,Cash,Chicago
739,740,2024-06-19,Health,408.42,Mobile Payment,Chicago
740,741,2023-11-16,Food,493.81,Credit Card,Houston
741,742,2024-03-30,Miscellaneous,368.18,Mobile Payment,New York
742,743,2024-07-10,Utilities,165.26,Credit Card,Houston
743,744,2024-09-15,Utilities,455.19,Debit Card,Chicago
744,745,2024-07-27,Transportation,179.8,Credit Card,Houston
745,746,2024-05-07,Transportation,141.24,Debit Card,Phoenix
746,747,2024-05-07,Entertainment,400.12,Credit Card,Phoenix
747,748,2024-06-20,Entertainment,125.72,Debit Card,Phoenix
748,749,2023-11-20,Transportation,213.85,Cash,Houston
749,750,2024-05-20,Health,499.85,Cash,Los Angeles
750,751,2024-04-28,Entertainment,59.05,Cash,Los Angeles
751,752,2024-07-15,Clothing,210.42,Credit Card,New York
752,753,2024-03-12,Clothing,95.04,Credit Card,Los Angeles
753,754,2024-09-26,Health,130.34,Credit Card,Houston
754,755,2024-09-01,Health,55.68,Credit Card,Houston
755,756,2023-10-15,Health,435.64,Credit Card,Phoenix
756,757,2024-06-06,Clothing,225.39,Mobile Payment,New York
757,758,2024-01-17,Health,233.44,Cash,Los Angeles
758,759,2023-12-30,Miscellaneous,277.85,Mobile Payment,Houston
759,760,2023-10-20,Health,357.32,Credit Card,Houston
760,761,2024-09-21,Utilities,324.65,Mobile Payment,Houston
761,762,2024-07-20,Clothing,313.4,Mobile Payment,Los Angeles
762,763,2024-03-08,Clothing,372.53,Mobile Payment,Chicago
763,764,2024-05-01,Miscellaneous,203.82,Cash,New York
764,765,2023-12-21,Health,447.82,Mobile Payment,Phoenix
765,766,2024-06-11,Health,484.07,Credit Card,Chicago
766,767,2024-03-21,Miscellaneous,133.94,Credit Card,Phoenix
767,768,2024-07-07,Entertainment,129.5,Mobile Payment,Houston
768,769,2024-03-08,Utilities,65.99,Mobile Payment,New York
769,770,2024-09-08,Miscellaneous,168.64,Debit Card,Houston
770,771,2024-03-17,Miscellaneous,489.76,Debit Card,Phoenix
771,772,2023-10-10,Food,442.14,Debit Card,New York
772,773,2024-09-17,Health,285.08,Cash,Houston
773,774,2023-10-20,Clothing,22.83,Mobile Payment,Chicago
774,775,2024-01-16,Food,452.09,Debit Card,Houston
775,776,2024-08-06,Health,191.83,Debit Card,Chicago
776,777,2024-06-17,Miscellaneous,51.93,Debit Card,Phoenix
777,778,2023-11-16,Health,101.69,Cash,Chicago
778,779,2023-12-16,Entertainment,244.71,Credit Card,Los Angeles
779,780,2024-01-18,Transportation,99.16,Cash,New York
780,781,2023-10-21,Health,410.24,Credit Card,Los Angeles
781,782,2024-02-23,Food,258.63,Cash,Los Angeles
782,783,2024-07-30,Entertainment,439.14,Credit Card,Houston
783,784,2024-05-15,Food,369.97,Mobile Payment,Houston
784,785,2023-11-29,Food,33.54,Mobile Payment,Phoenix
785,786,2024-08-09,Miscellaneous,297.03,Debit Card,Los Angeles
786,787,2024-07-25,Food,171.78,Mobile Payment,New York
787,788,2024-03-13,Clothing,420.88,Cash,Phoenix
788,789,2023-10-06,Food,329.36,Credit Card,Chicago
789,790,2024-09-25,Transportation,154.01,Debit Card,Chicago
